input,label
kế_hoạch thực_hiện công_tác cải_cách hành_chính năm của sở xây_dựng,2733540
về việc xã_hội_hóa việc trang_bị máy điều hòa tại ký_túc_xá học_viện chính_trị khu_vực ii,2733546
trả_lời đơn của ông nguyễn_văn hồng_hải,2733570
về việc xin chủ_trương bổ_nhiệm phó hiệu_trưởng và bổ_nhiệm lại hiệu_trưởng phó_hiệu_trưởng trường cao_đẳng bách_khoa nam sài_gòn,2733552
về cử_nhân_sự tham_gia bcđ cchc tphcm,2733540
về việc lập danh_sách điều_tra xã_hội_học phục_vụ xác_định chỉ_số cải_cách hành_chính năm của thành_phố,2733540
về việc không tham_dự lớp bồi_dưỡng thi_hành pháp_luật năm,2733546
báo_cáo số_liệu theo nghị_định số nđ cp nghị_định số nđ cp và biên_chế xã_hội hóa tháng,2733546
báo_cáo số_liệu theo nghị_định số nđ cp nghị_định số nđ cp và biên_chế xã_hội_hóa,2733546
về việc góp_ý dự_thảo kế_hoạch tổ_chức phong_trào thi_đua đẩy_mạnh phát_triển kết_cấu_hạ_tầng đồng_bộ hiện_đại thực_hành tiết_kiệm chống lãng_phí trên địa_bàn thành_phố,2733522
về đăng_ký lớp bồi_dưỡng kiến_thức quản_lý nhà_nước chương_trình chuyên_viên chuyên_viên chính năm,2733546
đề_nghị khen_thưởng cấp thành_phố tập_thể lao_động xuất_sắc,2733522
về việc bổ_nhiệm giám_đốc bệnh_viện bệnh nhiệt_đới hạng thuộc sở y_tế đối_với ông nguyễn_thành_dũng,2733552
cử cán_bộ tham_dự lớp bồi_dưỡng kỹ_năng quản_lý nhà_nước về du_lịch năm,2733546
về xin chủ_trương kiện_toàn ban chỉ_đạo của thành_ủy về chương_trình xây_dựng nông_thôn mới tp,2733552
kế_hoạch hoạt_động của hội_đồng phát_triển ngành dịch_vụ tư_vấn khoa_học công_nghệ thành_phố hồ chí minh,2733546
về kiện_toàn hội_đồng thẩm_định bảng giá đất thành_phố,2733552
về miễn_nhiệm ngạch thanh_tra viên chính ông đặng_tuấn_khoa,2733546
về việc xin chủ_trương nhân_sự phó_chủ_tịch ủy_ban nhân_dân huyện nhiệm_kỳ,2733552
về thành_lập tổ công_tác liên_ngành về phát_triển hệ_thống hạ_tầng cảng biển thành_phố hồ_chí_minh,2733552
về công_nhận trường mầm_non 7a quận bình_thạnh_đạt chuẩn quốc giao mức_độ,2733552
tham_dự các lớp đào_tạo bồi_dưỡng năm,2733546
về góp_ý dự_thảo chỉ_thị về việc thực_hiện hiệu_quả công_tác cchc trên địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733540
báo_cáo của kiểm_soát viên báo_cáo giám_sát việc thu nộp bảo_hiểm xã_hội theo ủy_nhiệm của bảo_hiểm xã_hội thành_phố theo quy_định pháp_luật và thu nộp thuế thu_nhập cá_nhân của cơ_quan nước_ngoài,2733552
về việc cung_cấp thông_tin chuyển trả lệ_phí dự thi kỳ_thi thăng_hạng chức_danh nghề_nghiệp viên_chức năm tại bệnh_viện truyền máu huyết_học tphcm,2733546
kết_quả_thực_hiện kế_hoạch số kh tu ngày tháng năm của ban thường_vụ thành_ủy về thực_hiện kết_luận số kl tw ngày tháng năm của ban_chấp_hành trung_ương đảng khóa xiii và kế_hoạch số kh tw ngày tháng năm của bộ chính_trị về đẩy_mạnh xây_dựng chỉnh_đốn đảng và hệ_thống chính_trị kiên_quyết ngăn_chặn đẩy_lùi xử_lý nghiêm cán_bộ đảng_viên suy_thoái về tương chính_trị đạo_đức lối sống biểu_hiện tự diễn_biến tự chuyển_hóa năm,2733522
báo_cáo về việc xây_dựng và phê_duyệt đề_án vị_trí việc_làm,2733546
về việc góp_ý đối_với dự_thảo kế_hoạch triển_khai đề_án nâng cao năng_lực trình_độ đội_ngũ cán_bộ công_chức viên_chức làm công_tác cải_cách hành_chính các sở ngành ủy_ban nhân_dân các cấp trên địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733540
về việc kiện_toàn nhân_sự tổ công_tác liên_ngành triển_khai thực_hiện chương_trình hợp_tác giữa ủy_ban nhân_dân thành_phố với đại_học quốc_gia thành_phố hồ_chí_minh giai_đoạn,2733552
báo_cáo hoạt_động phòng chống dịch trên địa_bàn thành_phố ngày,2733552
quản_lý hồ_sơ cán_bộ công_chức viên_chức thuộc diện ủy_ban nhan dân thành_phố quản_lý tài_liệu đính kèm không scan lên lõi,2733546
về việc cử người lao_động đi học tiến_sĩ tại trường đại_học quốc_tế chonnam tại hàn_quốc,2733546
kế_hoạch tổ_chức tháng hành_động tiếp_nhận và giải_quyết thủ_tục hành_chính ngay trong ngày năm,2733540
kh phát_động phong_trào thi_đua thực_hiện thắng_lợi nhiệm_vụ phát_triển kt xh năm và thi_đua chào_mừng kỷ_niệm ngày chủ_tịch hồ_chí minh ra lời kếu gọi thi_đua ái_quốc,2733522
góp_ý dự_thảo đề_án thành_lập quỹ an_sinh xã_hội tphcm,2733552
về việc tiếp_nhận viên_chức bà nguyễn_thị_thu hường,2733546
về triển_khai thực_hiện thông_báo số tb vptu ngày tháng năm của văn_phòng thành_ủy,2733552
về cung_cấp kết_quả phê_duyệt bổ_sung quy_hoạch các chức_danh lãnh_đạo quản_lý,2733552
tham_gia ý_kiến dự_thảo nghị_định sửa_đổi bổ_sung một_số quy_định của chính_phủ về cán_bộ công_chức viên_chức,2733546
tiến_độ kết_quả công_tác cải_cách hành_chính của sở văn_hóa và thể_thao trong quý năm và giai_đoạn,2733540
báo_cáo hoạt_động phòng chống dịch covid ngày,2733570
báo_cáo về nâng ngạch công_chức thăng_hạng chức_danh nghề_nghiệp viên_chức,2733546
báo_cáo số_lượng cơ_cấu đề_xuất chỉ_tiêu và lập danh_sách đủ điều_kiện tiêu_chuẩn dự thi nâng ngạch công_chức năm,2733546
báo_cáo chuyên_đề đánh gia hiệu_quả sử_dụng lao_động của công_ty từ năm đến năm,2733552
kết_luận của phó_chủ_tịch ủy_ban nhân_dân thành_phố võ_văn hoan về nghe báo_cáo kiến_nghị của công_ty tnhh thành_viên cây_trồng thành_phố,2733552
về việc ủy quyền cho ủy_ban nhân_dân thành_phố thủ_đức và ủy_ban nhân_dân các quận huyện quyết_định thành_lập cơ_sở thu_dung điều_trị covid thuộc tầng theo mô_hình tháp tầng tại thành_phố thủ_đức và các quận huyện,2733552
đăng_ký thực_hiện vượt_trội các nhiệm_vụ trọng_tâm công_tác cải_cách hành_chính năm,2733540
tổng_kết năm thực_hiện nghị_quyết số nq tw ngày của ban_chấp_hành trung_ương đảng khóa về xây_dựng đội_ngũ trí_thức trong thời_kỳ đẩy_mạnh công_nghiệp_hóa hiện_đại_hóa đất_nước,2733546
cho phép người đại_diện vốn của doanh_nghiệp đi công_tác nước_ngoài ông huỳnh_nam_trung công_ty tnhh mtv quản_lý kinh_doanh nhà tp hcm,2733546
cải_thiện chỉ_số hiệu_quả quản_trị và hành_chính công cấp tỉnh papi của thành_phố hồ_chí_minh tại ban quản_lý an_toàn thực_phẩm năm,2733540
tờ_trình đề_nghị xét tặng cờ thi_đua thành_phố năm đợt,2733522
góp_ý dự_thảo chị thị về việc thực_hiện hiệu_quả công_tác cải_cách hành_chính trên địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733540
tổ_chức kỳ_thi thăng_hạng chức_danh nghề_nghiệp giảng_viên giảng_viên cao_đẳng sư_phạm năm,2733546
kết_luận của đồng_chí nguyễn văn hiếu ủy_viên dự_khuyết trung_ương đảng phó_bí_thư thành_ủy tại buổi làm_việc về công_tác chuẩn_bị tổ_chức hội_nghị tổng_kết năm thực_hiện nghị_quyết số nq tw ngày tháng năm của ban_chấp_hành trung_ương đảng khóa về xây_dựng đội_ngũ trí_thức trong thời_kỳ đẩy_mạnh công_nghiệp_hóa hiện_đại_hóa đất_nước và gặp_gỡ trí thưc tiêu_biểu thành_phố năm,2733546
báo_cáo cơ_cấu số_lượng và nhu_cầu dự thi nâng ngạch công_chức thăng_hạng viên_chức năm,2733546
về việc thực_hiện chính_sách cho hộ mới thoát mức chuẩn hộ cận nghèo giai_đoạn,2733552
rà_soát chuyển đơn_vị sự_nghiệp công_lập trực_thuộc thành_công_ty cổ_phần,2733552
sơ_kết thực_hiện quy_định số qđ tw của bộ chính_trị về phân_cấp quản_lý cán_bộ và bổ_nhiệm giới_thiệu cán_bộ địa_phương cơ_quan đơn_vị,2733546
về góp_ý dự_thảo quyết_định ủy quyền mới của ubnd thành_phố thay_thế cho quyết_định số qđ ubnd và các quyết_định sửa_đổi bổ_sung đã hết hiệu_lực,2733552
báo_cáo kết_quả triển_khai thực_hiện kế_hoạch số kh ubnd ngày của ủy_ban nhân_dân thành_phố trong quý,2733546
về việc tăng_cường quản_lý cán_bộ công_chức viên_chức trong cơ_quan hành_chính các cấp của quận tân_phú_quý ii năm và phương_hướng nhiệm_vụ quý năm,2733570
về việc triển_khai bản ghi_nhớ giữa tphcm và đại_học rmit,2733546
rà_soát thống_kê và đề_xuất sắp_xếp giảm các tổ_chức phối_hợp liên_ngành do chủ_tịch ủy_ban nhân_dân thành_phố thành_lập,2733552
về việc góp_ý đề_án thành_lập trung_tâm hỗ_trợ phát_triển giáo_dục hòa nhập trí_việt cơ_sở thủ_đức,2733552
về việc đăng_ký nhu_cầu tuyển_dụng công_chức viên_chức,2733546
về việc góp_ý đối_với dự_thảo kế_hoạch sưu_tầm tài_liệu vật_mang tin về công_tác phòng chống đại_dịch covid trên địa_bàn thành_phố năm về việc ký_gửi hồ_sơ lưu_trữ có giá_trị lâu_dài và vĩnh_viễn của bệnh_viện mắt,2733534
triển_khai giải_pháp cải_thiện chỉ_số hiệu_quả quản_trị và hành_chính công cấp tỉnh papi trên địa_bàn huyện củ_chi năm,2733540
báo_cáo đánh_giá kết_quả_thực_hiện nghị_quyết số nq hđnd ngày tháng năm của hội_đồng nhân_dân thành_phố,2733552
về việc tổ_chức báo_cáo tình_hình và đề_xuất khen_thưởng trong dịp tết quý mão năm,2733522
về việc cho phép thành_lập hội sinh_viên việt_nam trường đại_học kinh_tế tài_chính thành_phố hồ_chí_minh,2733552
về báo_cáo đề_xuất giải_pháp nâng cao hiệu_quả công_tác tổ_chức cán_bộ,2733552
báo_cáo kết_quả đánh_giá xếp loại chất_lượng hàng năm đối_với tập_thể nql của công_ty tnhh mtv phát_triển công_nghiệp tân_thuận có hs kèm theo,2733552
báo_cáo kết_quả đánh_giá xếp loại chất_lượng cán_bộ công_chức viên_chức năm,2733546
sơ_kết năm triển_khai thực_hiện đề_án tổ_chức phong_trào thi_đua sáng_tạo và các giải_thưởng sáng_tạo thành_phố hồ_chí_minh giai_đoạn,2733522
về chi bồi_dưỡng kiêm_nhiệm thành_viên và bộ_phận giúp_việc ban vận_động quản_lý và sử_dụng quỹ vì người nghèo,2733552
sơ_kết thực_hiện nghị_định số nđ cp ngày tháng năm của chính_phủ về tổ_chức hoạt_động của quỹ xã_hội quỹ từ_thiện,2733552
rà_soát báo_cáo cơ_cấu ngạch công_chức chức_danh nghề_nghiệp viên_chức và đề_xuất danh_sách dự_thi thăng_hạng viên_chức năm,2733546
về báo_cáo báo_cáo số_liệu theo nghị_định số nđ cp nghị_định số nđ cp và biên_chế xã_hội_hóa,2733546
về thông_tin danh_sách nhận phụng_dưỡng bà mẹ việt_nam anh_hùng và cbcc vc nlđ có sổ hộ nghèo hộ cận nghèo của thành_phố năm,2733540
kiện_toàn nhân_sự tổ công_tác oda ban_hành theo quyết_định số qđ ubnd ngày,2733552
về chuyển ngạch đối_với công_chức huỳnh_thị_thanh_hòa,2733546
về triển_khai thực_hiện công_văn số cv vptu ngày của văn_phòng thành_ủy về tổ_chức lễ truy_tặng danh_hiệu vinh_dự nhà_nước bà mẹ việt_nam anh_hùng đợt tại huyện củ_chi,2733522
góp_ý dự_thảo kế_hoạch cải_thiện chỉ_số hiệu_quả quản_trị và hành_chính công cấp tỉnh papi của thành_phố năm,2733540
về xử_lý sai_phạm trong công_tác cán_bộ theo kết_luận số kl tw ngày và kết_luận số kl tw ngày,2733546
chuyển công_tác viên_chức của quận đến công_tác tại huyện xuyên mộc tỉnh bà_rịa vũng_tàu theo nguyện_vọng trịnh thị ái_viên,2733546
công_văn về việc báo_cáo tổng_kết năm thực_hiện nghị_định số nđ cp ngày của chính_phủ,2733552
có ý_kiến đối_với đề_xuất tiếp_tục phân_cấp ủy quyền cho ban quản_lý khu công_nghiệp khu kinh_tế trong nghị_định thay_thế nghị_định số nđ cp,2733552
về việc xin hoãn tham_dự lớp bồi_dưỡng văn_hóa công_vụ,2733546
về việc phê_duyệt về nhân_sự quy_hoạch chức_danh phó_trưởng ban chuyên_trách_nhiệm_kỳ thuộc thẩm_quyền quyết_định của ban cán_sự đảng ubnd thành_phố,2733552
nâng phụ_cấp thâm_niên vượt khung đối_với công_chức ông huỳnh_văn_hạnh,2733546
giới_thiệu điển_hình tiên_tiến để nhân rộng cá_nhân,2733522
về việc cung_cấp kết_quả phê_duyệt bổ_sung quy_hoạch các chức_danh lãnh_đạo quản_lý của đài,2733552
nâng bậc lương thường_xuyên cho cbcc thuộc thẩm_quyền bổ_nhiệm của chủ_tịch ubnd tp,2733546
về cử cán_bộ dự thi nâng ngạch lên chuyên_viên cao_cấp năm,2733546
về xin chủ_trương cho phép ubnd huyện bình_chánh sang học_tập nghiên_cứu xúc_tiến hợp_tác tại tỉnh aichi tỉnh nagano nhật_bản,2733546
về điều_chỉnh bổ_sung báo_cáo số_lượng cơ_cấu và đề_xuất chỉ_tiêu dự thi nâng ngạch công_chức thăng_hạng chức_danh nghề_nghiệp năm lần,2733546
về kiện_toàn ban chỉ_đạo và tổ giúp_việc ban chỉ_đạo tổ_chức thực_hiện kế_hoạch đổi_mới phong_cách thái_độ phục_vụ của cán_bộ y_tế thành_phố hướng tới sự hài_lòng của người_bệnh,2733552
về bổ_sung hồ_sơ đặt văn_phòng đại_diện tại thành_phố hồ_chí_minh của hiệp_hội nhà sản_xuất sản_phẩm thân_thiện môi_trường việt_nam,2733552
về tiếp_nhận viên_chức chuyển công_tác đối_với bà lê_thị_nhung,2733546
về việc góp_ý dự_thảo tờ_trình và quyết_định về ủy quyền bổ_nhiệm bổ_nhiệm lại miễn_nhiệm thay_thế kế_toán_trưởng phụ_trách kế_toán,2733546
về việc báo_cáo thống_kê đội_ngũ cán_bộ công_chức viên_chức năm,2733546
về tình_hình triển_khai thực_hiện nghị_quyết số nq cp ngày tháng năm của chính_phủ về chương_trình hành_động thực_hiện nghị_quyết số nq tw ngày tháng năm của ban_chấp_hành trung_ương về cải_cách chính_sách bảo_hiểm xã_hội,2733552
góp_ý dự_thảo quy_định đánh_giá kết_quả hoạt_động của người quản_lý doanh_nghiệp trưởng ban kiểm_soát kiểm_soát viên theo nghị_định số nđ cp ngày tháng năm của chính_phủ và mức chi thưởng theo nghị_định số nđ cp ngày tháng năm của chính_phủ lần,2733552
thực_hiện chế_độ báo_cáo thống_kê và quản_lý hồ_sơ cán_bộ công_chức viên_chức của ủy_ban nhân_dân quận,2733546
về công_nhận trường mầm_non tân_xuân huyện hóc_môn đạt chuẩn quốc_gia mức_độ,2733552
về đánh_giá phân_loại hàng năm theo hiệu_quả công_việc đối_với cán_bộ công_chức thuộc thẩm_quyền đánh_giá phân_loại của chủ_tịch ủy_ban nhân_dân thành_phố,2733552
cv về góp_ý dự_thảo đề_án tổ_chức lại trung_tâm văn_hóa quận trung_tâm thể_dục thể_thao quận thành trung_tâm văn_hóa thể_thao quận,2733552
về rà_soát cơ_cấu ngạch công_chức cơ_cấu chức_danh nghề_nghiệp viên_chức,2733546
đăng_ký danh_sách tham_dự lớp bồi_dưỡng lãnh_đạo quản_lý cấp phòng năm,2733546
xin ý_kiến về quy_hoạch cán_bộ có hs kèm theo chuyển tcbc tham_mưu,2733552
về việc thực_hiện rà_soát số_lượng thành_viên hội_đồng trường,2733552
góp_ý dự_thảo kế_hoạch thực_hiện nq số nq cp ngày của chính_phủ về đẩy_mạnh phân_cấp phân_quyền trong quản_lý nhà_nước,2733552
về việc góp_ý kế_hoạch phân_loại chất_thải rắn sinh_hoạt tại nguồn trên địa_bàn thành_phố hồ_chí_minh lần,2733522
về việc cử đoàn tham_gia khóa học chuyên_sâu về nhiệt_độ đô_thị của ngân_hàng thế_giới tại singapore ông lý_khánh_tâm_thảo,2733546
về việc phê_duyệt điều_lệ hội dân_tộc_học nhân học thanh phố hồ_chí_minh nhiệm_kỳ,2733552
về việc bổ_nhiệm chức_vụ phó_chánh thanh_tra quận tân_phú,2733552
về việc đề_xuất chủ_tịch ủy_ban nhân_dân thành_phố ủy quyền cho các giám_đốc sở thực_hiện nhiệm_vụ trong lĩnh_vực đô_thị,2733552
xử_lý hồ_sơ thủ_tục hành_chính trên hệ_thống thông_tin giải_quyết thủ_tục hành_chính thành_phố,2733552
góp_ý đề_án chiến_lược phát_triển viện nghiên_cứu phát_triển thành_phố hồ_chí_minh đến năm,2733552
về đề_nghị khen_thưởng thực_hiện chỉ_thị số ct tu ngày tháng năm của thành_ủy,2733522
về việc hiệp khen_thưởng cấp nhà_nước đối_với tập_thể và cá_nhân thuộc cục hải_quan thành_phố,2733522
kết_luận của chủ_tịch ủy_ban nhân_dân thành_phố phan_văn mãi tại cuộc họp về triển_khai dự_án nạo_vét cải_tạo môi_trường xây_dựng hạ_tầng rạch xuyên_tâm từ kênh nhiêu lộc thị_nghè đến sông vàm_thuật quận bình_thạnh quận gò_vấp,2733552
đề_nghị xét_duyệt cho viên_chức tham_dự hội_thảo tổng_kết và định_hướng phát_triển công_tác ứng_dụng tiếp_cận năng_lực tại abidjan đính kèm hồ_sơ,2733546
kết_luận của phó_chủ_tịch ủy_ban nhân_dân thành_phố dương anh đức tại buổi làm_việc về giao nhiệm_vụ và kế_hoạch thực_hiện năm của sở lao_động thương_binh và xã_hội,2733546
bổ_nhiệm và xếp lương ngạch chuyên_viên chính đối_với bà phan_thị cẩm_nhung,2733546
báo_cáo đổi_mới cơ_chế quản_lý tổ_chức lại hệ_thống đơn_vị sự_nghiệp công_lập kết_quả_thực_hiện nq số nq tw,2733552
về cải_thiện chỉ_số cải_cách hành_chính par index và nâng cao sự hài_lòng của người dân doanh_nghiệp tại sở kế_hoạch và đầu_tư năm,2733540
kế_hoạch tổ_chức thực_hiện chủ_đề năm nâng cao hiệu_quả hoạt_động công_vụ đẩy_mạnh cải_cách hành_chính và cải_thiện môi_trường đầu_tư thúc_đẩy phát_triển kinh_tế đảm_bảo_an_sinh xã_hội tại quận,2733546
đăng_ký tham_dự lớp bồi_dưỡng kiến_thức chuyên_sâu kỹ_năng quản_lý nhà_nước chuyên_ngành xây_dựng công_trình giao_thông năm,2733546
báo_cáo tổng_kết năm thực_hiện nghị_quyết số nq tw ngày của ban_chấp_hành trung_ương khóa,2733546
về thành_lập nhóm công_tác chung giữa thành_phố hồ_chí_minh và ngân_hàng thế_giới về sự phát_triển toàn_diện và bền_vững của thành_phố hwg,2733552
về việc nâng bậc lương thường_xuyên đối_với công_chức bà nguyễn_thị_hồng_hạnh,2733546
về việc triển_khai tổ_chức thực_hiện chỉ_thị số ct tu ngày của thành_ủy tphcm,2733534
kết_quả thẩm_định dự_thảo quyết_định ban_hành quy_định chức_năng nhiệm_vụ quyền_hạn và cơ_cấu tổ_chức của sở y_tế,2733552
quyết_định công_nhận ban vận_động thành_lập hội y_học bà mẹ và thai_nhi thành_phố hồ_chí_minh,2733552
về việc tặng cờ truyền_thống đối_với cơ_sở cai_nghiện ma_túy số thuộc lực_lượng thanh_niên xung_phong thành_phố,2733522
cung_cấp danh_mục tài_liệu hướng_dẫn ôn_tập cho thí_sinh dự_tuyển công_chức năm,2733546
về dự_thảo quyết_định của ủy_ban nhân_dân thành_phố ban_hành quy_định chức_năng nhiệm_vụ quyền_hạn và cơ_cấu tổ_chức của sở y_tế,2733552
về triển_khai thực_hiện công_văn số cv btgtu ngày tháng năm của ban tuyên_giáo thành_ủy,2733552
báo_cáo kết_quả thẩm_định dự_thảo quyết_định ban_hành quy_định chức_năng nhiệm_vụ quyền_hạn và cơ_cấu tổ_chức của sở xây_dựng thành_phố hồ_chí_minh,2733552
kế_hoạch biên_chế hành_chính số_lượng người làm_việc và số_lượng lao_động hợp_đồng năm,2733552
hoãn tham_dự lớp quản_lý kiểm_tra chất_lượng chỉnh_lý_tài_liệu lưu_trữ năm,2733546
rút tên khỏi danh_sách tham_dự lớp bồi_dưỡng kiến_thức đối_ngoại năm đợt,2733546
về báo_cáo kết_quả kiểm_điểm đánh_giá xếp loại chất_lượng tổ_chức đảng đảng_viên và tập_thể cá_nhân cán_bộ lãnh_đạo quản_lý năm,2733552
báo_cáo kết_quả hội_nghị tổng_kết công_tác năm và triển_khai chương_trình năm của ban gt,2733552
về việc lấy ý_kiến dự_thảo kế_hoạch triển_khai chuẩn_bị thực_hiện thí_điểm đặc_thù phát_triển tphcm,2733552
về triển_khai_thông_tin về chương_trình học_bổng phát_triển nguồn nhân_lực jds kèm bộ hồ_sơ giấy,2733546
đề_nghị đánh_giá phân_loại theo hiệu_quả công_việc quý năm đối_với giám_đốc sở,2733552
góp_ý dự_thảo đề_án thành_lập sở an_toàn thực_phẩm thành_phố,2733552
phê_duyệt kế_hoạch công_tác thanh_tra năm của thanh_tra thành_phố,2733570
kế_hoạch tổ_chức lớp tập_huấn kỹ_năng nghiệp_vụ công_tác quản_lý nhà_nước về thanh_niên trên địa_bàn quận bình_thạnh năm,2733546
thống_kê số_lượng chất_lượng đánh_giá về năng_lực công_chức thực_hiện công_tác cải_cách hành_chính tại,2733540
đề_nghị xét_duyệt đi nước_ngoài về việc riêng,2733546
về ban_hành giá tính thuế tài_nguyên nước trên địa_bàn thành_phố hồ_chí_minh,2733552
về việc sửa_đổi bổ_sung thời_gian trình ban_hành_văn_bản quy_phạm_pháp_luật của ủy_ban nhân_dân thành_phố quy_định chi_tiết các luật được quốc_hội thông_qua theo danh_mục ban_hành kèm theo quyết_định số qđ ubnd ngày tháng năm và quyết_định số qđ ubnd ngày tháng năm của chủ_tịch ủy_ban nhân_dân thành_phố,2733552
về thành_lập các tổ giúp_việc chuẩn_bị nội_dung báo_cáo tổng_kết nghị_quyết số nq tw của bộ chính_trị về phương_hướng nhiệm_vụ phát_triển tphcm đến năm gắn với tổng_kết thực_hiện nghị_quyết số qh14 về thí_điểm cơ_chế chính_sách đặc_thù phát_triển tphcm,2733552
báo_cáo hoạt_động phòng chống dịch covid ngày,2733570
chuẩn_bị nội_dung báo_cáo chuyên_đề phục_vụ hội_nghị sơ_kết tháng và sinh_hoạt chuyên_đề lần của khối thi_đua năm,2733570
cử_nhân_sự tham_gia tổ công_tác và tổ giúp_việc xây_dựng đề_án phân_cấp ủy_quyền,2733552
rà_soát tiến_độ kết_quả công_tác cải_cách hành_chính trên địa_bàn thành_phố trong quý năm và giai_đoạn,2733540
báo_cáo tình_hình phát_triển kinh_tế tập_thể tháng đầu năm,2733552
về điều_chỉnh điều quyết_định số qđ ubnd ngày của ubnd thành_phố về giao quyền tự_chủ tự chịu trách_nhiệm về tài_chính giai_đoạn đối_với đơn_vị sự_nghiệp công_lập trường thpt nguyễn_hữu_cầu,2733552
cử_nhân_sự tham_gia tổ công_tác tinh_giản biên_chế của ủy_ban nhân_dân thành_phố,2733552
đề_nghị bổ_sung mới điều_chỉnh mã_số thẻ công_chức viên_chức tại sở du_lịch,2733546
rà_soát hoàn_thiện danh_mục cơ_quan tổ_chức hành_chính sự_nghiệp,2733552
ủy_quyền cho trưởng_phòng lao_động và xã_hội ký hợp_đồng với bảo_hiểm xã_hội quận gò_vấp về việc mua thẻ bảo_hiểm y_tế và thanh_toán kinh_phí mua thẻ bảo_hiểm y_tế cho trẻ_em dưới tuổi trên địa_bàn quận gò_vấp,2733552
về cử công_chức tham_dự lớp bồi_dưỡng kiến_thức nâng cao nhận_thức cộng_đồng và quản_lý rủi_ro thiên_tai dựa vào cộng_đồng năm,2733546
về việc sửa_đổi bổ_sung quyết_định số qđ ubnd ngày tháng năm của ủy_ban nhân_dân thành_phố liên_quan nội_dung ủy quyền về phê_duyệt báo_cáo tài_chính phương_án phân_phối lợi_nhuận trích_lập các quỹ hằng năm của doanh_nghiệp,2733552
về kiện_toàn nhân_sự hội_đồng thẩm_định của thành_phố về phương_án tổng_thể sắp_xếp đổi_mới và phát_triển nâng cao hiệu_quả hoạt_động của tổng_công_ty nông_nghiệp sài_gòn_tnhh thành_viên,2733552
về phân_công thủ_trưởng cơ_quan chuyên_môn chủ_tịch ủy_ban nhân_dân phường tổ_chức triển_khai tham_mưu thực_hiện các quy_định phân_cấp tuyển_dụng sử_dụng và quản_lý công_chức,2733546
về việc đăng_ký tham_dự khóa bồi_dưỡng lãnh_đạo quản_lý cấp sở và tương_đương lãnh_đạo quản_lý cấp huyện và tương_đương năm,2733546
triển_khai nhiệm_vụ công_tác văn_thư lưu_trữ năm,2733534
cử_nhân_sự tham_gia tổ công_tác làm_việc với các sở ban ngành về thực_trạng và một_số giải_pháp cải_thiện chỉ_số năng_lực cạnh_tranh cấp tỉnh của thành_phố,2733540
góp_ý dự_thảo thông_tư hướng_dẫn quy_định về đào_tạo bồi_dưỡng cán_bộ công_chức viên_chức,2733546
tình_hình thực_hiện các chỉ_đạo của ủy_ban nhân_dân thành_phố sở tài_chính và các sở ngành có liên_quan năm của công_ty tnhh thành_viên dịch_vụ công_ích huyện bình_chánh,2733552
về ban_hành quy_chế tổ_chức và hoạt_động của tổ công_tác đối_ngoại và hợp_tác quốc_tế thành_phố,2733552
quy_chế quản_lý nhà_nước tạm_thời đối_với khu công_viên phần_mềm quang_trung,2733552
về rà_soát xem_xét trách_nhiệm của đơn_vị trong việc chưa tham_mưu kịp_thời xác_định tiền_sử_dụng đất phại nộp ngân_sách nhà_nước của dự_án khu dân_cư thạnh_mỹ_lợi quận,2733552
triển_khai thực_hiện thông_tư số tt bnv ngày tháng năm của bộ nội_vụ,2733534
cử_nhân_sự tham_gia ban kiểm_tra phiếu đăng đăng_ký dự_tuyển kỳ thi_tuyển công_chức năm,2733546
thông_báo thí_sinh dduer điều_kiện tiêu_chuẩn tham_dự kỳ thi_tuyển công_chức năm tại sở công_thương và nộp phí thi_tuyển công_chức,2733546
biên_bản họp xét nâng bậc lương trước thời_hạn năm do lập thành_tích xuất_sắc trong thực_hiện nhiệm_vụ,2733546
báo_cáo tình_hình thực_hiện tinh_giản biên_chế giai_đoạn,2733552
về xử_lý đơn của bà lê_ngọc_hương quận bình_tân,2733570
cho phép công_chức đi nước_ngoài về việc riêng,2733546
về triển_khai thực_hiện kết_luận số kl tu ngày của thành_ủy về đề_án thành_lập đảng_bộ tổng_công_ty du_lịch sài_gòn tnhh theo quy_định số qđ tw ngày của ban bí_thư,2733552
về việc cho phép cán_bộ đi nước_ngoài dương_nam đính kèm bản giấy,2733546
về đề_nghị thẩm_định_danh_sách tinh_giản biên_chế năm đối_với ông nguyễn hoàng_nam phó_giám_đốc ban quản_lý dự_án đầu_tư xây_dựng khu_vực thành_phố thủ_đức,2733552
về việc có ý_kiến đối_với nội_dung xác_định chỉ_số cải_cách hành_chính của sở ban ngành ủy_ban nhân_dân các quận huyện và thành_phố thủ_đức,2733540
đánh_giá kết_quả xử_lý phản_ánh kiến_nghị trên cổng dịch_vụ công_quốc_gia và cổng thông_tin,2733540
về việc sơ_kết năm thực_hiện chương_trình cải_cách hành_chính và giải_pháp nâng cao chỉ_số cải_cách hành_chính trên địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733540
đơn trình_báo tố_cáo chuyển tts không scan đơn,2733570
về việc báo_cáo phục_vụ đoàn giám_sát của quốc_hội chuyên_đề việc thực_hiện chính_sách pháp_luật về thực_hành tiết_kiệm chống lãng_phí giai_đoạn,2733552
